age,stage,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
Age_0_9,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825744906217136,0.08624058046787868,0.0,0.0,0.0,0.0,0.031184928910407802,0.0
Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666644294103432,0.22693262846505194,0.0,0.0,0.0,0.10640294212460484,0.0
Age_0_9,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.930226091574181,2.7001935611984963e-07,0.06911661368272685,0.0,0.0006570247237359791,0.0
Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.955752823481059,0.0,0.0,0.04410420608433033,0.00014297043461064884
Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000020686653118,0.0,0.09999793133468818,0.0
Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000020686653118,0.09999793133468818,0.0
Age_0_9,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_0_9,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_10_19,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825740468310869,0.08624569642792425,0.0,0.0,0.0,0.0,0.031180256740988913,0.0
Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666655139031532,0.22692279418714384,0.0,0.0,0.0,0.10641169190970294,0.0
Age_10_19,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302260827080916,4.7671318150641165e-06,0.06910305494378534,0.0,0.0006660952163080427,0.0
Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.95575263490459,0.0,0.0,0.04297314192967846,0.0012742231657316425
Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000011010420562,0.0,0.09979749038613742,0.00020140857180634794
Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000011010420562,0.09979749038613742,0.00020140857180634794
Age_10_19,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_10_19,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_20_29,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825744228099613,0.08624740846210056,0.0,0.0,0.0,0.0,0.031178168727938087,0.0
Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666658842800208,0.2269166790475764,0.0,0.0,0.0,0.10641743667240276,0.0
Age_20_29,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302261526542511,1.014186737996059e-05,0.06908849564037228,0.0,0.0006752098379966019,0.0
Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557524686018302,0.0,0.0,0.04071038277089486,0.0035371486272749828
Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000015210727694,0.0,0.09979671424209541,0.00020176468513521126
Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000015210727694,0.09979671424209541,0.00020176468513521126
Age_20_29,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_20_29,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_30_39,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.882573350208033,0.08625152582849305,0.0,0.0,0.0,0.0,0.03117512396347404,0.0
Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666687471486796,0.22690575368053945,0.0,0.0,0.0,0.10642549917078085,0.0
Age_30_39,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302261107416512,3.0133134929479303e-05,0.06909280886313313,0.0,0.0006509472602862143,0.0
Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557523129036698,0.0,0.0,0.037315935106283116,0.006931751990047096
