age,stage,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD
Age_0_9,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_0_9,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825751221147827,0.11123181709305309,0.0,0.0,0.0,0.0,0.006193060792164152,0.0
Age_0_9,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666582561385372,0.2639232319689293,0.0,0.0,0.0,0.06941851189253338,0.0
Age_0_9,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302263735959957,4.074786025471437e-07,0.0,0.0,0.06977321892540177,0.0
Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557529089123558,0.0,0.0,0.04410401670502793,0.00014307438261632654
Age_0_9,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000000078984873,0.0,7.801227180667225e-06,0.09999219087433199
Age_0_9,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000078984873,7.801227180667225e-06,0.09999219087433199
Age_0_9,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_0_9,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_10_19,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_10_19,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825762814072426,0.11121918226893997,0.0,0.0,0.0,0.0,0.006204536323817398,0.0
Age_10_19,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666558598853605,0.2639538897153502,0.0,0.0,0.0,0.06939025039928934,0.0
Age_10_19,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302263896307919,4.5700183926220645e-06,1.5582631120748176e-06,0.0,0.0697674820877035,0.0
Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557526970526226,0.0,0.0,0.04297290309605519,0.001274399851322295
Age_10_19,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.900000044779532,0.0,1.3550028343468859e-05,0.09998640519212458
Age_10_19,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.900000044779532,1.3550028343468859e-05,0.09998640519212458
Age_10_19,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_10_19,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_20_29,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_20_29,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825729850277312,0.1112423974644855,0.0,0.0,0.0,0.0,0.006184617507783278,0.0
Age_20_29,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666704357185156,0.26389611722924017,0.0,0.0,0.0,0.06943344705224422,0.0
Age_20_29,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302263989162263,1.0684992096279503e-05,1.193683834854899e-07,0.0,0.069762796723294,0.0
Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.955752517408109,0.0,0.0,0.04071021201341914,0.0035372705784718875
Age_20_29,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.8999999423629785,0.0,2.0057740190981832e-18,0.10000005763702152
Age_20_29,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999423629785,2.0057740190981832e-18,0.10000005763702152
Age_20_29,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_20_29,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_30_39,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_30_39,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825730327510772,0.11124786791326363,0.0,0.0,0.0,0.0,0.006179099335659185,0.0
Age_30_39,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666729134846867,0.26388315991734107,0.0,0.0,0.0,0.06944392659797219,0.0
Age_30_39,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302264254265049,3.015401623000798e-05,3.600286303017938e-06,0.0,0.06973982027096211,0.0
Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557523394016997,0.0,0.0,0.03731585767392275,0.0069318029243775805
Age_30_39,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000000229660452,0.0,5.963111948670274e-19,0.09999997703395475
Age_30_39,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000229660452,5.963111948670274e-19,0.09999997703395475
Age_30_39,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_30_39,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_40_49,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_40_49,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825731189889041,0.11125038128027817,0.0,0.0,0.0,0.0,0.006176499730817673,0.0
Age_40_49,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666714649700434,0.2638804246541419,0.0,0.0,0.0,0.06944811037581466,0.0
Age_40_49,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302264661523995,7.629095776534986e-05,5.547507531741272e-20,0.0,0.0696972428898352,0.0
Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557522049178029,0.0,0.0,0.03278977079169542,0.011458024290501715
Age_40_49,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.900000165142878,0.0,2.5817564232311074e-18,0.09999983485712201
Age_40_49,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.900000165142878,2.5817564232311074e-18,0.09999983485712201
Age_40_49,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_40_49,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_50_59,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_50_59,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825754607792573,0.11124384674852186,0.0,0.0,0.0,0.0,0.006180692472220868,0.0
Age_50_59,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666587248640692,0.26390536601255754,0.0,0.0,0.0,0.06943590912337332,0.0
Age_50_59,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.930226528655169,0.0001874473082339119,1.1715652221417755e-06,0.0,0.06958485247137498,0.0
Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557521867049996,0.0,0.0,0.02713193107482349,0.01711588222017687
Age_50_59,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.8999999201726319,0.0,5.706417299972602e-06,0.09999437341006816
Age_50_59,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999201726319,5.706417299972602e-06,0.09999437341006816
Age_50_59,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_50_59,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_60_69,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_60_69,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825715289554192,0.11131280392159207,0.0,0.0,0.0,0.0,0.006115667122988676,0.0
Age_60_69,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666787409886927,0.2637314059093696,0.0,0.0,0.0,0.06958985310193765,0.0
Age_60_69,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302265082614652,0.0005369751801932712,0.00015910460304381535,0.0,0.0690774119552977,0.0
Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557522565659876,0.0,0.0,0.020342414619249315,0.023905328814763042
Age_60_69,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.8999999224034294,0.0,1.4803318034107427e-05,0.09998527427853644
Age_60_69,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999224034294,1.4803318034107427e-05,0.09998527427853644
Age_60_69,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_60_69,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_70_79,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_70_79,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825742393687862,0.11127250584556407,0.0,0.0,0.0,0.0,0.0061532547856497566,0.0
Age_70_79,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.6666642787898167,0.26382659047510565,0.0,0.0,0.0,0.0695091307350776,0.0
Age_70_79,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302258038168632,0.0013072247947038059,0.0024272072461978913,0.0,0.06603976414223521,0.0
Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557524629221756,0.0,0.0,0.012421176001739994,0.03182636107608433
Age_70_79,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000000027000066,0.0,1.6219318228931155e-18,0.09999999729999347
Age_70_79,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000027000066,1.6219318228931155e-18,0.09999999729999347
Age_70_79,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_70_79,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Age_80_150,HEALTHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Age_80_150,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,0.0,0.8825748449692082,0.11121557451324772,0.0,0.0,0.0,0.0,0.006209580517544069,0.0
Age_80_150,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,0.0,0.0,0.666661290009215,0.2639585970397921,0.0,0.0,0.0,0.06938011295099288,0.0
Age_80_150,INFECTED_SYMPTOMS_MILD,0.0,0.0,0.0,0.9302249175554111,0.00029304042340038447,0.016658989492661386,0.0,0.05282305252852704,0.0
Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICpossible,0.0,0.0,0.0,0.0,0.9557527137041871,0.0,0.0,0.003367979052848704,0.04087930724296412
Age_80_150,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,0.0,0.0,0.0,0.0,0.0,0.9000001272970427,0.0,3.552327864352942e-19,0.09999987270295732
Age_80_150,INFECTED_SYMPTOMS_SEVERE_QUEUE,0.0,0.0,0.0,0.0,0.0,0.0,0.9000001272970427,3.552327864352942e-19,0.09999987270295732
Age_80_150,CURED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Age_80_150,DEAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
